City,Price,Area,Location,bhk,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,Intercom,ClubHouse,24X7Security,CarParking,WashingMachine,Gasconnection,LiftAvailable
Hydarabad,3500000,1150,Bachupally Road,2,0,0,0,0,0,0,0,0,1,1,0,0,0
Hydarabad,4000000,1195,Nallakunta,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,5200000,1050,New Maruthi Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,5900000,1122,Tarnaka,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,9400000,1441,Kukatpally,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,13300000,1710,Kondapur,3,0,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,7998000,1600,Nanakramguda,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,10500000,2020,Kondapur,3,0,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,32000000,3190,Madhapur,4,1,0,1,1,0,1,0,1,1,1,0,0,1
Hydarabad,4236000,1175,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4236000,1175,Bachupally Road,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4236000,1175,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4158000,1220,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4389000,1155,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4236000,1175,Bachupally Road,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Hydarabad,6640000,1165,Kondapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,6000000,1775,Bandlaguda Jagir,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,16000000,1662,Gachibowli,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,9558000,1770,Nanakramguda,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,29000000,3493,Hitech City,4,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,5500000,1050,Kukatpally,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Hydarabad,6363000,1515,Suchitra,3,0,0,0,0,0,0,0,0,1,1,0,0,0
Hydarabad,13500000,2815,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,10500000,2191,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,13500000,2813,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,9517000,1535,Kokapet,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,9517000,1535,Kokapet,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,8903000,1535,Kokapet,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,16299999,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,16299999,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,16299999,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,16299999,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15200000,2630,Kokapet,4,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,35200000,4146,Gachibowli,5,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,35200000,4146,Gachibowli,5,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,35200000,4146,Gachibowli,5,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,35200000,4146,Gachibowli,5,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,4500000,1050,Madhavaram Nagar Colony,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,62300000,4800,Jubilee Hills,4,0,1,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,12500000,2607,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,12000000,1535,Kokapet,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,2962000,1185,Gajulramaram Kukatpally,2,0,0,1,1,0,0,1,1,1,1,0,0,1
Hydarabad,14500000,1730,Nanakramguda,3,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,34000000,3490,Madhapur,4,1,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,15000000,1834,Manikonda,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,7200000,2025,Miyapur Bachupally Road,4,1,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,3700000,1000,Pragathi Nagar Road,2,0,0,0,0,0,0,0,0,1,1,0,0,0
Hydarabad,9800000,1580,Hitech City,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,13000000,2615,Gachibowli,3,0,0,1,1,1,1,1,0,1,1,0,0,1
Hydarabad,15800000,2191,Kondapur,3,1,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,4600000,1190,nizampet road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,30000000,4400,Kukatpally,4,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,7438000,1270,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,13400000,2100,Kokapeta Village,3,1,1,1,1,1,1,1,1,1,1,0,0,0
Hydarabad,4800000,1100,Kompally,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,29000000,8500,LB Nagar,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3800000,900,Nallakunta,2,1,0,0,0,0,0,0,0,0,1,0,0,0
Hydarabad,27000000,3448,Gachibowli,4,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,12100000,1865,Hitech City,3,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,7950000,1589,Alwal,3,0,0,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,10500000,2025,Somajiguda,3,1,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,10500000,2191,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,14500000,2270,Nanakramguda,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,14000000,1615,Kondapur,3,1,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,11200000,1745,Nanakramguda,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,7500000,960,Nanakramguda,2,1,0,1,1,1,1,1,1,1,0,0,0,0
Hydarabad,4641000,1190,Bachupally,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,16600000,2615,Nanakramguda,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,13500000,2815,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,13400000,2800,Kondapur,3,0,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,12400000,2600,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,11700000,2452,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,13500000,2815,Kondapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,5500000,1604,Madinaguda,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,5500000,1050,HMT Hills,2,1,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,8000000,1620,Gajularamaram,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,16000000,2540,Kokapet,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15000000,2160,Hitech City,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,7000000,1630,Toli Chowki,3,0,1,0,0,0,0,1,0,1,1,0,0,1
Hydarabad,5400000,1050,Tilak Nagar,2,1,0,0,0,0,0,0,0,0,1,0,0,0
Hydarabad,3900000,1150,Hitech City,2,0,0,1,1,1,0,0,0,1,1,1,1,1
Hydarabad,14800000,2265,Hitech City,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,5000000,1035,Chititra Medchal,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,8000000,1500,Madhapur,3,1,1,1,1,1,1,1,1,1,1,1,1,1
Hydarabad,9800000,1688,Somajiguda,3,1,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,4600000,1100,Pragathi Nagar,2,0,1,0,0,0,0,1,0,1,1,0,1,1
Hydarabad,12100000,1875,Kokapet,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,4200000,1050,BK Guda Road,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,10000000,1800,Appa Junction Peerancheru,3,1,0,1,1,1,1,1,1,1,1,1,1,1
Hydarabad,27000000,2625,Madhapur,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,27000000,3448,Gachibowli,4,0,0,1,1,1,1,1,1,0,1,0,0,1
Hydarabad,15000000,2385,Shaikpet,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,11200000,1800,Nanakramguda,3,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,20000000,2607,Kondapur,3,1,0,1,1,0,0,1,1,1,1,0,0,1
Hydarabad,29200000,3240,Madhapur,4,1,1,1,1,0,1,0,1,1,1,0,0,1
Hydarabad,25800000,2865,Madhapur,4,1,1,1,1,0,1,0,1,1,1,0,0,1
Hydarabad,4060000,1125,Pragathi Nagar Kukatpally,2,0,0,0,0,0,0,0,0,1,1,0,0,0
Hydarabad,14000000,2050,Serilingampally,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,29700000,3300,Banjara Hills,4,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,3250000,1300,muthangi,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3450000,1240,Madinaguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,9855000,1665,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,7536000,1265,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,9782000,2644,Nanakramguda,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,2500000,1000,Beeramguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,6500000,1550,Central Excise Colony Hyderabad,3,1,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,18000000,4500,Miyapur,5,1,0,0,0,1,1,1,0,1,0,0,0,0
Hydarabad,5300000,1640,Madinaguda,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,55000000,3450,Somajiguda,4,1,0,1,1,1,1,1,1,1,1,0,1,1
Hydarabad,3900000,1150,Madhapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,3900000,1150,Beeramguda,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,10700000,1770,Kondapur,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,12000000,1960,Himayat Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3800000,980,Bowenpally,2,1,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,7500000,1195,Kondapur,2,0,1,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,9000000,1200,Ashok Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,12000000,1590,Ashok Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,15000000,2220,Nanakramguda,3,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,12600000,1592,Kukatpally,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,6500000,1380,Barkatpura,3,1,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,32799999,4375,Madhapur,5,1,1,1,1,1,1,1,1,1,1,1,1,1
Hydarabad,5500000,1640,Madinaguda,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3720000,1240,Madinaguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3200000,1300,Isnapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3720000,1240,Madinaguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,5600000,1160,Nacharam,2,0,1,1,1,1,1,0,1,1,1,0,1,1
Hydarabad,11200000,1695,Kukatpally,3,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,7317000,1090,Kukatpally,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,11500000,1275,Gachibowli,2,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,10200000,1350,Kokapet,2,1,0,1,0,1,0,0,0,1,1,0,0,1
Hydarabad,6300000,1250,D D Colony,3,1,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,13500000,2500,DD Colony,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,22700000,3258,Nanakramguda,4,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,5242000,1165,Miyapur,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,5200000,1250,Ramnagar Gundu,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4000000,1300,Patancheru Shankarpalli Road,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2400000,950,Patancheru,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3100000,1100,BHEL,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2014000,1007,Jhangir Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3936000,1640,Gajulramaram Kukatpally,3,0,0,1,1,0,0,1,1,1,1,0,0,1
Hydarabad,14600000,2925,Serilingampally,4,0,0,1,1,1,1,0,1,1,0,0,0,0
Hydarabad,13000000,1710,Kondapur,3,1,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,9782000,2664,Nanakramguda,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,7400000,2000,Nanakramguda,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,4800000,1150,Almasguda,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Hydarabad,4140000,1150,Pragathi Nagar,2,0,1,0,0,1,1,0,0,1,1,0,0,1
Hydarabad,8500000,1145,Ashok Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,16500000,1900,Kondapur,3,1,1,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,10000000,1580,Hitech City,3,1,1,1,1,1,1,1,1,1,1,0,1,1
Hydarabad,10500000,2192,Kondapur,3,0,1,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,20500000,2595,Hitech City,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,5760000,960,Himayat Nagar,2,1,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,5500000,1665,Madinaguda,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2400000,950,Patancheru,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,12200000,1735,Kukatpally,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,9600000,1360,Kukatpally,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,8500000,1208,Kukatpally,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,12200000,1740,Kukatpally,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,4680000,1200,Bachupally,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4836000,1240,Bachupally,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4836000,1240,Bachupally,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4680000,1200,Bachupally,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,6240000,1600,Bachupally,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4953000,1270,Bachupally,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4320000,1080,Alwal,2,0,1,1,0,0,1,1,1,1,1,0,0,1
Hydarabad,4850000,1020,Allwyn Colony,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,4800000,1145,Miyapur Bachupally Road,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,8031999,1575,Chandanagar,3,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,10300000,1700,Kukatpally,3,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,10500000,1730,Kukatpally,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,6648999,1090,Kukatpally,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,17000000,2300,BK Guda Road,3,0,0,1,1,0,0,0,0,1,1,0,0,0
Hydarabad,4500000,1147,Adibatla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,41500000,3900,Banjara Hills,4,0,0,1,0,1,0,0,0,1,1,0,0,1
Hydarabad,45100000,3765,Banjara Hills,4,0,0,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,12700000,2021,Ashok Nagar,3,0,1,1,1,1,0,0,1,1,1,0,0,1
Hydarabad,7400000,2000,Nanakramguda,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Hydarabad,3210000,1125,Gajulramaram Kukatpally,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15000000,2220,Nanakramguda,3,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,15000000,2230,Nanakramguda,3,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,16200000,1834,Manikonda,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,42500000,4070,Madhapur,4,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,16000000,1834,Manikonda,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,41000000,4700,Kukatpally,4,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,10000000,1314,Manikonda,2,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,26800000,3355,Gachibowli,4,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,33100000,4146,Gachibowli,5,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,27500000,3448,Gachibowli,4,1,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,3200000,1200,Patancheru,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3250000,1300,Patancheru,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,9000000,1600,DD Colony,3,1,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,35000000,7600,Kukatpally,8,1,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1513,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,6800000,1515,Pragathi Nagar Kukatpally,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,11000000,1557,Sanath Nagar,3,1,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,3100000,1300,Patancheru,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,12500000,2025,Sri Nagar Colony,3,1,0,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,7800000,1260,Sri Nagar Colony,2,1,0,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,14500000,1834,Manikonda,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,7200000,1580,Tellapur,3,1,0,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,14000000,1860,Nanakramguda,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,2211000,1005,financial District,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3500000,1200,Beeramguda Road,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,3000000,1057,Bandlaguda Jagir,2,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,13300000,2122,Ashok Nagar,3,0,1,1,1,1,0,0,1,1,1,0,0,1
Hydarabad,3200000,910,Patancheru,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4000000,1375,Pati,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2002000,1001,Nagole,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,10000000,2000,Kondapur,3,0,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,14000000,1615,Kondapur,3,1,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,40000000,3085,Jubilee Hills,3,1,0,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,17000000,2250,Hitech City,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,21500000,3195,Kondapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,9542000,1735,Kokapet,3,0,0,1,1,1,1,1,1,1,0,0,0,1
Hydarabad,33500000,3450,Madhapur,4,1,0,1,1,1,1,0,1,1,1,0,0,1
Hydarabad,8200000,1500,Kondapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4230000,1175,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4158000,1155,Bachupally Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3300000,910,Patancheru,2,0,0,1,1,0,0,0,0,0,1,0,0,1
Hydarabad,3500000,1005,Karimnagar,2,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,5500000,1150,Bagh Amberpet,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Hydarabad,3507000,1002,Miyapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3545000,1013,Miyapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3517000,1005,Miyapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3524000,1007,Miyapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,3542000,1012,Miyapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2022000,1010,Adibatla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2020000,1010,Nagole,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2800000,1400,Nagole,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,5700000,1665,Kollur Road,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,4008000,1002,Medchal,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,2200000,1050,Adibatla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,5500000,1350,Sun City Padmasri Estates,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydarabad,9300000,2200,Chaitanyapuri,3,1,1,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,9200000,2000,Chaitanyapuri,3,1,0,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,9300000,1600,Chaitanyapuri,3,1,1,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,9300000,1691,Chaitanyapuri,3,1,1,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,9300000,1500,Chaitanyapuri,3,1,1,1,1,1,0,0,0,1,1,0,0,1
Hydarabad,3600000,1175,Pragathi Nagar Kukatpally,2,0,0,0,0,0,0,0,0,0,1,0,0,1
Hydarabad,8460000,1600,Chandanagar,3,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,6165000,1150,Chandanagar,2,0,0,0,0,0,0,0,0,1,1,0,0,1
Hydarabad,6895999,1230,Kukatpally,2,0,0,1,1,1,0,1,1,1,1,0,0,1
Hydarabad,6168000,1090,Kukatpally,2,0,0,1,0,1,0,1,1,1,1,0,0,1
Hydarabad,8692000,1190,Miyapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Hydarabad,10700000,1920,Miyapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
